id,state,country
69845371,NY,US
69845381,NY,US
69848811,NY,US
69848811,NY,US
69848821,NY,US
69849011,NY,US
69849011,NY,US
69849021,NY,US
69849101,NY,US
69849101,NY,US
69849111,NY,US
69879411,NY,US
69879411,NY,US
69879421,NY,US
69926731,NY,US
69926731,NY,US
69926741,NY,US
69927071,NY,US
69927071,NY,US
69927081,NY,US
69927211,Wiltshire,GB
69927211,Wiltshire,GB
69927221,Wiltshire,GB
69935861,CA,US
69935861,CA,US
69935871,CA,US
69963001,,GB
69963001,,GB
69979831,NJ,US
69979831,NJ,US
69979841,NY,US
81253161,NY,US
69980021,PA,US
69980021,PA,US
69980031,PA,US
69982733,CA,US
69982733,CA,US
69982743,CA,US
69986923,CA,US
69986923,CA,US
69986933,CA,US
70020433,,FI
70041213,,NL
70097063,,IT
70097393,,GB
70097953,,FR
70098173,,FR
70119003,,PL
70119003,,PL
70119013,,PL
70119093,,PL
70121123,,FR
70121123,,FR
70121133,,FR
70121623,,IT
70121623,,IT
70121633,,IT
70121953,Lombardy,IT
70121953,Lombardy,IT
70121963,Lombardy,IT
70123813,NV,US
70123823,NC,US
71600901,Khet Nong Chok,TH
70125163,Rio de Janeiro,BR
70125163,Rio de Janeiro,BR
70125173,Rio de Janeiro,BR
70133511,NY,US
70133511,NY,US
70133521,NY,US
70138893,NY,US
70138903,NY,US
112031322,IL,US
70144821,,AL
70144821,,AL
70150223,NY,US
70150223,NY,US
70150233,NY,US
56686623,,FR
56686623,,FR
70188613,Sao Paulo,BR
70188613,Sao Paulo,BR
70188623,Sao Paulo,BR
70196553,NY,US
70196553,NY,US
70196563,NY,US
70199461,RI,US
70199461,RI,US
70199471,RI,US
70352971,,FR
77393902,Bourgogne-Franche-Comté,FR
70353191,,GB
70355791,,PT
70370821,Alicante,ES
70370821,Alicante,ES
70370831,Alicante,ES
70428171,CA,US
70428171,CA,US
70428181,CA,US
70467543,,IT
70468043,,IT
70469033,,LT
56686633,,FR
56686633,,FR
70469773,,HU
70494003,Tuscany,IT
70494003,Tuscany,IT
70494013,Tuscany,IT
70494713,Sao Paulo,BR
70494713,Sao Paulo,BR
70494723,Sao Paulo,BR
70495673,CT,US
70495673,CT,US
70495683,CT,US
70577903,Lombardy,IT
70577903,Lombardy,IT
70577913,Lombardy,IT
70635513,CA,US
70635513,CA,US
70635523,CA,US
70697493,,GB
70697603,,IT
70698133,,DE
70698313,,PT
56686643,,FR
56686643,,FR
70743623,Sao Paulo,BR
70743623,Sao Paulo,BR
70743633,Sao Paulo,BR
70786681,CA,US
70786691,CA,US
70792781,CA,US
70788661,FL,US
70788661,FL,US
70788671,FL,US
70818521,,PL
70843573,Jalisco,MX
70843573,Jalisco,MX
70843583,Jalisco,MX
70860253,,DK
70860513,,IT
70862093,Illes Baleares,ES
70862093,Illes Baleares,ES
70862103,Illes Baleares,ES
70862203,Illes Baleares,ES
70934131,,IT
70934131,,IT
70934141,,IT
70934541,,IT
70934541,,IT
70934551,,IT
56686653,,FR
56686653,,FR
70935221,,GB
70936681,,GB
70936891,,FR
70936971,,FR
71005021,,IT
71005091,,FR
71011531,NY,US
71011531,NY,US
71011541,NY,US
71013343,NY,US
71013343,NY,US
71013353,NY,US
71018061,NY,US
71018061,NY,US
71018071,NY,US
71018711,NY,US
71018711,NY,US
71018721,NY,US
71019311,NY,US
71019311,NY,US
71019321,NY,US
56686663,,FR
56686663,,FR
71044161,,IT
71044161,,IT
71044171,,IT
71045401,NY,US
71045401,NY,US
71045411,NY,US
71066501,,GB
71112473,Gloucesteshire,GB
71112473,Gloucesteshire,GB
71112483,Gloucesteshire,GB
71112523,,GB
71140043,,DE
71140043,,DE
71140053,,DE
71140253,,IT
71140253,,IT
71140263,,IT
71140733,Lombrady,IT
71140733,Lombrady,IT
71140743,Lombrady,IT
71141103,,PT
71141103,,PT
71141113,,PT
71185083,Lombardy,IT
71185103,Lombardy,IT
93380611,,IT
71221053,,DE
71221213,,DE
56683193,,FR
56683193,,FR
56686673,,FR
56686673,,FR
71222683,,AT
71223213,,GB
71223733,,GB
71223763,,GB
71242993,,DK
71242993,,DK
71243003,,DK
71243393,NY,US
71243393,NY,US
71243403,NY,US
71243773,MA,US
71243773,MA,US
71243783,MA,US
71244423,NY,US
71244423,NY,US
71244433,NY,US
71763401,NY,US
71246213,CT,US
71246213,CT,US
71246223,CT,US
71302083,NY,US
71302083,NY,US
56686683,,FR
56686683,,FR
71307973,,GB
71307973,,GB
71308643,,GB
71308483,,AT
71309283,,CH
71310363,NY,US
71310363,NY,US
71310373,NY,US
71312423,,NO
71317673,,IT
71317673,,IT
71317683,,IT
71318083,,IT
71318083,,IT
71318093,,IT
71318553,,IT
71318553,,IT
71326353,IL,US
71326353,IL,US
71326363,IL,US
56686693,,FR
56686693,,FR
71326623,MS,US
71326623,MS,US
71326633,MS,US
71327013,NY,US
71327013,NY,US
71327023,NY,US
72496233,NY,US
71327383,,NL
71327383,,NL
71327393,,NL
71347333,,GB
71347333,,GB
71347643,,GB
71348423,,GB
71371013,,GB
90053001,,GB
111535562,Essex,GB
71455241,NY,US
71455251,NY,US
108226592,TX,US
71457071,NY,US
71457071,NY,US
71457081,NY,US
71621561,,CZ
71623001,,GB
56686703,,FR
56686703,,FR
71623441,,GB
71624191,,IT
71629041,,GB
71629791,,FR
71715221,CA,US
71715221,CA,US
71715231,CA,US
71715911,Netherlands,NL
71715921,Netherlands,NL
78930961,,NL
56686713,,FR
56686713,,FR
71720011,,GR
71720011,,GR
71720021,,GR
71723893,NY,US
71723893,NY,US
71723903,NY,US
71725063,NY,US
71725063,NY,US
71725073,NY,US
71725511,NY,US
71725511,NY,US
71725521,NY,US
71728513,NY,US
71728513,NY,US
71728523,NY,US
71728493,NY,US
71728493,NY,US
71728503,NY,US
71729983,NY,US
71729983,NY,US
71729993,NY,US
71732093,NY,US
71732093,NY,US
71732103,NY,US
71732293,NY,US
71732293,NY,US
71732303,NY,US
71732333,NY,US
71732333,NY,US
71732343,NY,US
71739931,,IT
71740341,,IT
56686723,NY,US
56686723,NY,US
71741591,,IT
71741611,,IT
71750383,NY,US
71750383,NY,US
71750393,NY,US
71870261,,IT
71935231,,GB
71935561,,SE
71935751,,IT
71953433,NY,US
71953433,NY,US
71953443,NY,US
56686733,,FR
56686733,,FR
71954421,London,GB
71954421,London,GB
71954431,London,GB
71954891,British Columbia,CA
71954891,British Columbia,CA
71954901,British Columbia,CA
71955173,NY,US
71955173,NY,US
71955183,NY,US
71978851,CA,US
71978851,CA,US
71959501,,GB
72017521,Santa Catarina,BR
72017521,Santa Catarina,BR
72017531,Santa Catarina,BR
72041883,,SE
72078453,NY,US
72078453,NY,US
72078463,NY,US
56686743,,FR
56686743,,FR
72080103,RI,US
72080103,RI,US
72080113,RI,US
72107863,OR,US
72107863,OR,US
72107873,OR,US
72190031,CA,US
72190041,CA,US
72457823,CA,US
72316291,,SG
72317401,,SG
72318671,Victoria,AU
72318671,Victoria,AU
72318681,Victoria,AU
72318871,Victoria,AU
72322321,CA,US
72322331,CA,US
72875751,AZ,US
72323791,Hertfordshire,GB
72323791,Hertfordshire,GB
72323801,Hertfordshire,GB
72324511,Hertfordshire,GB
72339421,Modena,IT
72339421,Modena,IT
72339431,Modena,IT
72339941,Modena,IT
72344973,NY,US
72344973,NY,US
72344983,NY,US
72345083,NY,US
72345083,NY,US
72345093,NY,US
56686753,,FR
56686753,,FR
72357811,IL,US
72357811,IL,US
72357821,IL,US
72382111,,GB
72382261,,GB
72382621,Rovigo,IT
72382621,Rovigo,IT
72382631,Rovigo,IT
72382881,Rovigo,IT
72383781,,IT
72393581,Surrey,GB
72393581,Surrey,GB
72393591,Surrey,GB
72393951,Surrey,GB
72396621,,GB
72398663,STOURBRIDGE,GB
72398663,STOURBRIDGE,GB
72398673,Worcestershire,GB
72398833,Worcestershire,GB
72413573,Victoria,AU
72413573,Victoria,AU
72413583,Victoria,AU
72413983,,IT
72413983,,IT
72413993,,IT
72414753,Treviso,IT
72414763,Treviso,IT
72414753,Treviso,IT
56686763,,
56686763,,
72415143,NY,US
72415153,NY,US
115623642,NY,US
72428613,Naples,IT
72428613,Naples,IT
72428623,Naples,IT
72428633,Naples,IT
72437223,,PL
72440743,,GB
72443573,Hamburg,DE
72443573,Hamburg,DE
72443583,Hamburg,DE
72443693,Hamburg,DE
72446233,Gwynedd,GB
72446233,Gwynedd,GB
72446243,Gwynedd,GB
72446643,Gwynedd,GB
72477533,Oxfordshire,GB
72477533,Oxfordshire,GB
72477543,Oxfordshire,GB
72477803,Oxfordshire,GB
72491642,FL,US
72491642,FL,US
72491842,FL,US
72491842,FL,US
56683203,,FR
56683203,,FR
56830463,,
56830463,,
72500753,VA,US
72500753,VA,US
72500763,VA,US
72501013,B.C.,CA
72501013,B.C.,CA
72501023,B.C.,CA
72505353,,IT
115171682,Lombardia,IT
72548812,,GB
72548812,,GB
72548822,,GB
72549132,,GB
72574171,FL,US
72574171,FL,US
72574401,FL,US
72574401,FL,US
72630091,NY,US
72630091,NY,US
72630101,NY,US
72636682,,GB
72636692,,GB
89954541,,GB
72637972,Merchtem,BE
72637972,Merchtem,BE
72637982,Merchtem,BE
72639032,Merchtem,BE
72643531,FL,US
72643531,FL,US
72643601,FL,US
72643601,FL,US
56686773,,FR
56686773,,FR
72643671,FL,US
72643671,FL,US
72650892,Lazio,IT
72650892,Lazio,IT
72650902,Lazio,IT
72651532,Herefordshire,GB
72651532,Herefordshire,GB
72651542,Herefordshire,GB
72651892,NY,US
72651892,NY,US
72651902,NY,US
72672032,Gloucestershire,GB
72672032,Gloucestershire,GB
72672042,Gloucestershire,GB
72672152,Gloucestershire,GB
72673152,London,GB
72673152,London,GB
72673162,London,GB
72673622,London,GB
72683602,,GB
72683822,,GB
124134432,Herne Hill,GB
72684872,Latvia,LV
72684872,Latvia,LV
72684882,Latvia,LV
72685102,Latvia,LV
72692471,,IT
72699991,WY,US
72699991,WY,US
72700001,WY,US
72727981,Bavaria,DE
72727981,Bavaria,DE
72727991,Bavaria,DE
72728081,Bavaria,DE
72735021,SU,IT
72735031,SU,IT
119647422,SU,IT
72738871,Derbyshire,GB
72738871,Derbyshire,GB
72738881,Derbyshire,GB
72739631,Derbyshire,GB
72748281,D.F.,MX
72748281,D.F.,MX
72748291,D.F.,MX
56686783,,FR
56686783,,FR
72749561,NY,US
72749571,NY,US
91664712,CA,US
72764471,NY,US
72764471,NY,US
72764531,MO,US
72764541,MO,US
123475732,MO,US
72764671,NY,US
72764671,NY,US
72764681,NY,US
72764851,NY,US
72764851,NY,US
72764861,NY,US
72786081,Kent,GB
72786091,Kent,GB
72786431,Kent,GB
120041912,,IT
72850481,,DK
108549592,,DK
72852831,,GB
72874871,NY,US
72874881,NY,US
72939521,NY,US
72928261,,FR
72931221,,IT
72940822,NY,US
72940822,NY,US
72940832,NY,US
72942611,,DE
72942621,France,FR
72943221,,DE
89396612,,DE
72945781,Essex,GB
72945781,Essex,GB
72953041,Hellerup,DK
72953041,Hellerup,DK
72953051,Hellerup,DK
72999591,,DE
72999591,,DE
72999601,,DE
72999611,,DE
73011591,Middlesex,GB
73011591,Middlesex,GB
73011601,Middlesex,GB
73011711,Middlesex,GB
56686793,,FR
56686793,,FR
73011741,NY,US
73011741,NY,US
73011751,NY,US
73065122,,IT
73126302,Budapest,HU
73126312,Budapest,HU
73126302,Budapest,HU
76525582,,HU
73146012,CDMX,MX
73146012,CDMX,MX
73146022,CDMX,MX
73216002,NY,US
73216002,NY,US
73216012,NY,US
73222012,NY,US
73222022,NY,US
73312072,NJ,US
73289442,France,FR
73289442,France,FR
73289452,France,FR
73289622,France,FR
73291442,Gloucestershire,GB
73291442,Gloucestershire,GB
73291452,Gloucestershire,GB
73292002,Gloucestershire,GB
73292822,Dorset,GB
73292822,Dorset,GB
73292832,Dorset,GB
73293012,Dorset,GB
73293162,NSW,AU
73293162,NSW,AU
73293172,NSW,AU
73293182,NSW,AU
73304671,NY,US
73304671,NY,US
73304681,NY,US
73308202,Perthshire,GB
73308202,Perthshire,GB
73308212,Perthshire,GB
73308562,Perthshire,GB
56686803,,FR
56686803,,FR
73320892,NY,US
73320892,NY,US
73320902,NY,US
73326742,,IT
73326742,,IT
73326752,,IT
73327972,CDMX,MX
73327972,CDMX,MX
73327982,CDMX,MX
73389391,NY,US
73389391,NY,US
73389401,NY,US
73412241,Tuscany,IT
73412241,Tuscany,IT
73412251,Tuscany,IT
73412511,Tuscany,IT
73480891,,BE
73483581,Surrey,GB
73483591,Surrey,GB
73483961,Surrey,GB
78984861,Surrey,GB
73498421,,DE
73498811,,DE
73501421,,FR
56686813,,FR
56686813,,FR
73506181,Nottinghill,GB
73506181,Nottinghill,GB
73506191,Nottinghill,GB
73506611,Nottinghill,GB
73540511,FL,US
73540511,FL,US
73540521,NY,US
73664252,NY,US
73664252,NY,US
73664262,NY,US
73676601,NJ,US
73676601,NJ,US
73676611,NJ,US
73699541,CA,US
73699541,CA,US
73699551,CA,US
73804592,,DK
73843662,,GB
73844532,,NL
73864342,Italy,IT
73865612,Newbury,GB
73865612,Newbury,GB
73865622,Surrey,GB
73865802,Surrey,GB
73959742,Surrey,GB
73959742,Surrey,GB
73959752,Surrey,GB
73959822,Surrey,GB
56686823,,FR
56686823,,FR
73969802,Lancashire,GB
73969802,Lancashire,GB
73969812,Lancashire,GB
73970122,Lancashire,GB
73972522,Clitheroe,GB
73972522,Clitheroe,GB
73972532,Clitheroe,GB
73973202,Clitheroe,GB
73974872,NSW,AU
73974872,NSW,AU
73974882,NSW,AU
73975192,NSW,AU
73979062,Monaco,MC
73979062,Monaco,MC
73979072,Monaco,MC
73979792,Monaco,MC
74032402,,FR
74033892,Sląskie,PL
74033892,Sląskie,PL
74033902,Sląskie,PL
74034112,Sląskie,PL
74034652,North Yorkshire,GB
74034652,North Yorkshire,GB
74034662,North Yorkshire,GB
74034762,North Yorkshire,GB
56686833,,FR
56686833,,FR
74088042,,GB
74088082,,MX
98178611,CDMX / Mexico City,MX
74139032,,FR
74146042,,GB
74146502,,AU
56683213,,FR
56683213,,FR
56686843,,FR
56686843,,FR
74161192,,IT
74161192,,IT
74161202,,IT
74213522,Napoli,IT
74213522,Napoli,IT
74213532,Napoli,IT
74213772,Napoli Italy,IT
74216732,,GB
74216732,,GB
74216742,,GB
74216952,,GB
74217802,Lambeth,GB
74217802,Lambeth,GB
74217812,Lambeth,GB
74218072,Lambeth,GB
74244252,,IT
74245832,,IT
74245832,,IT
56686853,,FR
56686853,,FR
74333772,Italy,IT
74333772,Italy,IT
74333782,Italy,IT
74333922,Italy,IT
74335272,Emilia Romagna,IT
74335272,Emilia Romagna,IT
74335282,Emilia Romagna,IT
74335352,Emilia Romagna,IT
74336542,Kent,GB
74336542,Kent,GB
74336552,Kent,GB
74336762,Kent,GB
74341191,NY,US
74341191,NY,US
74341201,NY,US
74434272,,SE
74434272,,SE
74434722,,SE
74495691,,SE
74495691,,SE
74495701,Borås,SE
74496121,Borås,SE
74508281,,DE
74633511,Ticino,CH
74633511,Ticino,CH
74633521,Ticino,CH
74634191,Ticino,CH
56686863,,FR
56686863,,FR
56686873,,FR
56686873,,FR
74786981,Barcelona,ES
74786981,Barcelona,ES
74786991,Barcelona,ES
74787801,Barcelona,ES
74794452,NY,US
74794452,NY,US
74794462,NY,US
74798651,NY,US
74798661,NY,US
76830141,SO,IT
74809371,,MX
118358342,Estado de México´,MX
74882881,,IT
75416162,Cuneo,IT
74919002,,GB
74919002,,GB
74919012,Devon,GB
74919132,Devon,GB
75014632,,FR
75014972,Italy,IT
75014972,Italy,IT
75014982,Italy,IT
75015202,Italy,IT
75029602,Copenhagen,DK
75029602,Copenhagen,DK
75029612,Copenhagen,DK
75030332,Copenhagen,DK
75032422,West Vlaanderen,BE
75032422,West Vlaanderen,BE
75032432,West Vlaanderen,BE
75033372,West Vlaanderen,BE
75058192,NY,US
75058202,NY,US
75624241,WA,US
75153832,Komárom-Esztergom,HU
75153832,Komárom-Esztergom,HU
75153842,Komárom-Esztergom,HU
75154392,Komárom-Esztergom,HU
75158182,,FR
75405162,Bavaria,DE
75405172,Bavaria,DE
75406232,Bavaria,DE
108967192,Bavaria,DE
75407972,Valencia,ES
75407972,Valencia,ES
75407982,Valencia,ES
75408362,Valencia,ES
75414081,NY,US
75414081,NY,US
75414091,NY,US
75415612,,DK
75442242,,DK
56686883,OH,US
56686883,OH,US
75439042,CA,US
75439042,CA,US
75439052,CA,US
75482852,Île-de-France,FR
75482852,Île-de-France,FR
75482862,Île-de-France,FR
75483052,Île-de-France,FR
75484152,,IT
75485672,Vienna,AT
75485672,Vienna,AT
75485682,Vienna,AT
75485912,Vienna,AT
75487472,,NO
56686893,,FR
56686893,,FR
75522332,NY,US
75522332,NY,US
75522342,NY,US
75560331,Italia,IT
75560331,Italia,IT
75560341,Italia,IT
75560501,Italia,IT
75574151,Gelderland,NL
75574151,Gelderland,NL
75574161,Gelderland,NL
75574391,Gelderland,NL
75577081,France,FR
75577081,France,FR
75577091,France,FR
75577801,France,FR
75579801,ROMANIA,RO
75579801,ROMANIA,RO
75579811,Ilfov,RO
75580441,Ilfov,RO
56686903,,FR
56686903,,FR
75655451,CA,US
75655451,CA,US
75655491,CA,US
75678631,,IT
75678631,,IT
75678641,,IT
75709051,Zürich,CH
75709051,Zürich,CH
75709061,Zürich,CH
75709471,Zürich,SZ
76132351,Jalisco,MX
76132351,Jalisco,MX
76132361,Jalisco,MX
76133611,,SI
76133491,,IT
76133521,,IT
85829542,Modena,IT
76133751,Venezia,IT
76133761,Venezia,IT
118155132,Ve,IT
56686913,,FR
56686913,,FR
76193451,Sussex,GB
76193451,Sussex,GB
76193461,Sussex,GB
76193571,Sussex,GB
76138581,,FR
76149101,Pisa,IT
76149101,Pisa,IT
76149111,Pisa,IT
76192281,Brabant,NL
76192281,Brabant,NL
76192291,Brabant,NL
76192901,Brabant,NL
56686923,,FR
56686923,,FR
76248101,CA,US
76248101,CA,US
76248111,CA,US
76248211,CA,US
76248211,CA,US
76248221,CA,US
76344551,NY,US
76344561,NY,US
76363141,Ehime,JP
76345981,VA,US
76345981,VA,US
76345991,VA,US
76363262,NY,US
76363262,NY,US
76363282,NY,US
76383871,NY,US
76383871,NY,US
76383881,NY,US
76464501,,IT
76464511,,IT
76465821,North Yorkshire,GB
76465821,North Yorkshire,GB
76465831,North Yorkshire,GB
76465991,North Yorkshire,GB
76476361,,IT
76501972,AL,US
76501972,AL,US
76501982,AL,US
76502202,Ivanovskaya Oblast,RU
76502202,Ivanovskaya Oblast,RU
76502212,Ivanovskaya Oblast,RU
56683223,,FR
56683223,,FR
56686933,,FR
56686933,,FR
76503192,CA,US
76503192,CA,US
76503202,CA,US
76504782,MA,US
76504782,MA,US
76504792,MA,US
76528742,,IT
76528742,,IT
76528832,,IT
76530672,,GB
76530672,,GB
76530682,Cotswolds,GB
76530722,,GB
76531952,Schleswig-Holstein,DE
76531952,Schleswig-Holstein,DE
76531962,Schleswig-Holstein,DE
76532022,Schleswig-Holstein,DE
76607072,,CH
76607852,Castilla La Mancha,ES
76607852,Castilla La Mancha,ES
76607862,Castilla La Mancha,ES
76608212,Castilla La Mancha,ES
56686943,,FR
56686943,,FR
76701891,NY,US
76701891,NY,US
76701901,NY,US
76711042,Sanit - Ouen,FR
76711042,Sanit - Ouen,FR
76711052,Sanit - Ouen,FR
76712132,Saint-Ouen,FR
76717232,NY,US
76717232,NY,US
76717242,NY,US
76753212,FL,US
76753212,FL,US
76753222,FL,US
76754522,,BE
76766802,Pomorskie,PL
76766802,Pomorskie,PL
76766812,Pomorskie,PL
76767032,Italy,IT
76767032,Italy,IT
76767042,Italy,IT
76767192,Italy,IT
76768012,GA,US
76768012,GA,US
76768022,GA,US
76871411,,IT
76871411,,IT
76871421,,IT
76891911,NY,US
76891911,NY,US
76891921,NY,US
56686953,madrid,ES
56686953,madrid,ES
76891951,NY,US
76891951,NY,US
76891961,NY,US
76892271,NY,US
76892281,NY,US
76892271,NY,US
77061081,Austria,AT
77061081,Austria,AT
77061091,Austria,AT
77061241,Austria,AT
77062501,Languedoc Roussillon,FR
77062501,Languedoc Roussillon,FR
77062511,Languedoc Roussillon,FR
77062551,France,FR
77075061,Vienna,AT
77075061,Vienna,AT
77075071,Vienna,AT
77075451,Vienna,AT
77077541,Italy Puglia,IT
77077541,Italy Puglia,IT
77077551,Italia Puglia,IT
77077991,Itally Puglia,IT
77079071,Asturias,ES
77079071,Asturias,ES
77079081,Asturias,ES
77079221,Asturias,ES
77081451,Brescia,IT
77081451,Brescia,IT
77081461,Brescia,IT
77085291,CA,US
77085291,CA,US
77085301,CA,US
56686963,,FR
56686963,,FR
77087761,North Yorkshire,GB
77087761,North Yorkshire,GB
77087771,North Yorkshire,GB
77090882,NY,US
77090882,NY,US
77090892,NY,US
77092981,,IT
77092991,,IT
78999371,BA,IT
113483492,FL,US
84734411,BA,IT
77119691,Italia,IT
77119691,Italia,IT
77119701,Italia,IT
77120171,Italia,IT
77129301,Sealand,DK
77129301,Sealand,DK
77129311,Sealand,DK
77129621,Sealand,DK
77133221,Greater London,GB
77133221,Greater London,GB
77133231,Greater London,GB
77192542,MD,US
77192542,MD,US
77192552,MD,US
77192982,NY,US
77192982,NY,US
77192992,NY,US
56686973,,FR
56686973,,FR
77348361,NY,US
77348361,NY,US
77348371,NY,US
77349361,NY,US
77349361,NY,US
77349371,NY,US
77349691,NY,US
77349691,NY,US
77349721,NY,US
77351381,NY,US
77351381,NY,US
77351391,NY,US
77352612,Bayern,DE
77352612,Bayern,DE
77352622,Bayern,DE
77353482,Bayern,DE
77354542,,FR
77356122,,IT
77356532,Venezia,IT
77356532,Venezia,IT
77356542,Venezia,IT
77356932,Venezia,IT
56686983,,FR
56686983,,FR
77369942,MA,US
77369942,MA,US
77369952,MA,US
77373492,MI,US
77373492,MI,US
77373502,MI,US
77397682,Vienna,AT
77397682,Vienna,AT
77397692,Vienna,AT
77397842,Vienna,AT
77423352,,AU
77423352,,AU
77423362,NSW,AU
77425162,,IL
77425162,,IL
77425552,Florence,IT
77425552,Florence,IT
77425562,Florence,IT
56686993,,FR
56686993,,FR
77427482,NY,US
77427492,NY,US
77543152,NJ,US
77427972,NY,US
77427982,NY,US
78958961,NJ,US
77428152,NY,US
77428162,NY,US
80691172,NJ,US
77428612,NY,US
77428622,NY,US
83143861,NJ,US
77429132,NY,US
77429142,NY,US
83144281,NJ,US
77429202,NY,US
77429212,NY,US
83144771,NY,US
77453102,East Sussex,GB
77453102,East Sussex,GB
77453112,East Sussex,GB
77453292,East Sussex,GB
56687003,,FR
56687003,,FR
77532052,CA,US
77532052,CA,US
77532062,CA,US
77533412,CA,US
77533412,CA,US
77533422,CA,US
77533582,MA,US
77533582,MA,US
77533592,MA,US
77538802,NY,US
77538802,NY,US
77538812,NY,US
77570582,Norfolk,GB
77570582,Norfolk,GB
77570592,Norfolk,GB
77570652,Norfolk,GB
77573482,South West France,FR
77573492,Landes,FR
77573982,Landes,FR
112971512,,FR
77593952,NY,US
77593952,NY,US
77593962,NY,US
77665262,Spain,ES
77665262,Spain,ES
77665272,Spain,ES
77665462,Spain,ES
77689252,NY,US
77689252,NY,US
77689262,NY,US
56687013,,FR
56687013,,FR
77690312,Greater London,GB
77690322,Greater London,GB
77690782,Greater London,GB
97641132,,GB
77751712,South Australia,AU
77751712,South Australia,AU
77751722,South Australia,AU
77751832,South Australia,AU
77752412,Noord-Brabant,NL
77752412,Noord-Brabant,NL
77752422,Noord-Brabant,NL
77752452,Noord-Brabant,NL
77769492,,IT
77769492,,IT
77769502,,IT
77771062,British Columbia,CA
77771062,British Columbia,CA
77771072,British Columbia,CA
56687023,,
56687023,,
77771582,,GB
79377722,,PT
77889852,Yvelines,FR
77889852,Yvelines,FR
77889862,Yvelines,FR
77953462,Limburg,BE
77953462,Limburg,BE
77953472,Limburg,BE
77953622,Limburg,BE
77955032,Hampshire,GB
77955032,Hampshire,GB
77955042,Hampshire,GB
77955492,Hampshire,GB
77956152,PA,US
77956152,PA,US
77956162,PA,US
77956742,Italy,IT
77956742,Italy,IT
77956752,Italy,IT
77957352,Italy,IT
77958032,Surrey,GB
77958032,Surrey,GB
77958042,Surrey,GB
77958242,Surrey,GB
78064272,Queensland,AU
78064272,Queensland,AU
78064282,Queensland,AU
78064482,Queensland,AU
78066672,Tyne & Wear,GB
78066672,Tyne & Wear,GB
78066682,Tyne & Wear,GB
78067132,Tyne and Wear,GB
56683233,,FR
56683233,,FR
56687033,,FR
56687033,,FR
78069512,NY,US
78069512,NY,US
78069522,NY,US
78117482,,AT
78117482,,AT
78117492,Austria,AT
78117652,Austria,AT
78117912,Bavaria,DE
78117912,Bavaria,DE
78117922,Bavaria,DE
78118112,Bavaria,DE
78144222,IL,US
78144222,IL,US
78144232,IL,US
78173292,Antwerpen,BE
78173292,Antwerpen,BE
78173302,Antwerpen,BE
78173432,Antwerpen,BE
56687043,,FR
56687043,,FR
78173812,,GB
78214831,IL,US
78214831,IL,US
78214841,IL,US
78259201,Western Cape,ZA
78259201,Western Cape,ZA
78259211,Western Cape,ZA
78259351,Western Cape,ZA
78260711,Baleares,ES
78260711,Baleares,ES
78260721,Baleares,ES
78261711,Baleares,ES
78276081,NY,US
78276081,NY,US
78278401,NY,US
78278401,NY,US
78300161,,CH
78416821,Vienna,AT
78416821,Vienna,AT
78416831,Vienna,AT
78416971,Vienna,AT
78421921,Schwyz,CH
78421921,Schwyz,CH
78421931,Schwyz,CH
78422641,Schwyz,CH
78423621,Paca,FR
78423621,Paca,FR
78423641,Paca,FR
78424081,Paca,FR
56687053,,FR
56687053,,FR
78425831,Murano,IT
78425831,Murano,IT
78425841,Murano,IT
78425941,Murano,IT
78473382,NY,US
78473382,NY,US
78473392,NY,US
78481451,South Wonston,GB
78481451,South Wonston,GB
78481461,South Wonston,GB
78490321,NY,US
78490321,NY,US
78490331,NY,US
78521121,Somerset,GB
78521121,Somerset,GB
78521131,Somerset,GB
78521311,Somerset,GB
78522261,NSW,AU
78522271,NSW,AU
78522881,NSW,AU
80340891,NSW,AU
78536132,Zuid-Holland,NL
78536132,Zuid-Holland,NL
78536142,Zuid-Holland,NL
78537242,TX,US
78537242,TX,US
78537252,TX,US
56687063,,FR
56687063,,FR
78538972,Coahuila,MX
78538972,Coahuila,MX
78539002,Coahuila,MX
78586082,Girona,ES
78586082,Girona,ES
78586092,Girona,ES
78586362,Girona,ES
78591042,NY,US
78591042,NY,US
78591052,NY,US
78621102,,IT
78621122,,IT
78640132,,IT
78640202,,IT
78646422,,IT
78646972,,IT
78755892,NY,US
78755912,NY,US
108340362,NJ,US
78760211,NY,US
78760211,NY,US
78760221,NY,US
78760242,Rhone Alpes,FR
78760242,Rhone Alpes,FR
78760252,Rhone Alpes,FR
78760602,Rhone Aples,FR
78760852,,IT
78760852,,IT
78760862,,IT
56687073,,FR
56687073,,FR
78761422,,GB
78763662,,GB
78763462,Baden-Württemberg,DE
78763462,Baden-Württemberg,DE
78763472,Baden-Württemberg,DE
78763912,Baden-Württemberg,DE
78819601,FL,US
78819601,FL,US
78827362,NY,US
78827362,NY,US
78827372,NY,US
78827522,NJ,US
78827522,NJ,US
78827532,NJ,US
78828122,NY,US
78828122,NY,US
78828132,NY,US
78829302,SI,IT
78829302,SI,IT
78829312,SI,IT
78831361,NY,US
78831361,NY,US
78831371,NY,US
78832901,NY,US
78832901,NY,US
78832911,NY,US
56687083,,FR
56687083,,FR
78833311,NJ,US
78833311,NJ,US
78833321,NJ,US
78838961,NY,US
78838961,NY,US
78838971,NY,US
78860531,Małopolska,PL
78860531,Małopolska,PL
78860541,Małopolska,PL
78860641,Małopolska,PL
78923861,Ile de France,FR
